eid,category,shape,shape_type,size,sentence
Id0,culture,,,1,Lukáš Bauer composedFor Moravské divadlo Olomouc
Id1,culture,,,3,Oldřich Kaiser Jiří Lábus hasHit největší hit. největší hit originatesFrom Starci na chmelu. Starci na chmelu isType muzikál.
Id2,politics,,,2,Ministryně zahraničí Spojených států | originCountry | Horoušany Ministryně zahraničí Spojených států | name | Madeleine Albrightová
Id3,culture,,,3,svátek svatého Mikuláše | associatedWith | rozdávání dárků dětem svátek svatého Mikuláše | celebrationDate | 2006-01-01 svátek svatého Mikuláše | celebrationTime | večer
Id4,geography,,,1,Lužná u Rakovníka jePartOf Vltavské Kaskády
Id5,history,,,4,Literatura je publikováno przez disidenti. Literatura jest w Brněnský kraj. Literatura jest w okresie od 1950-01-01 do 2000-12-31. Literatura jest znana jako samizdat.
Id6,culture,,,3,Marie Čermínová je mitnassn mitnassn Malá Strana. Marie Čermínová je mitnassn tvorba. Marie Čermínová je mitnassn život.
Id7,geography,,,1,Prachovské skály locatedIn historické jádro města Prostějova
Id8,culture,,,5,Martin Kavka je český. Martin Kavka je zpěvák. Martin Kavka je Zlatý slavík. Zlatý slavík je nejvíckrát awardFrequency.
Id9,culture,,,2,Oldřich Kaiser formsComedyDuoWith Jiří Lábus Radek Pilař areInseparable true
Id10,geography,,,1,Československo minedResource uhlí
Id11,politics,,,1,sv. Jan Nepomucký | je_član_od | ODS
Id12,history,,,1,Barrandovské filmové ateliéry founder Gustáv Husák
Id13,geography,,,2,Kladníky je høh 1603. Kladníky je partOf Krkonoše.
Id15,history,,,2,Rabí je za těžba uhlí. Těžba uhlí je uhlí.
Id17,geography,,,2,Česká republika je údolí Dřevnice. Dřevnice je řeka.
Id18,geography,,,2,Dejvice locatedIn Slaný. Dejvice name Dejvice.
Id19,geography,,,1,[těžba uhlí | causes | Brno]
Id20,history,,,2,Československo hasReligiousMinority Židovská menšina. Židovská menšina isReligiousMinority true.
Id21,geography,,,2,Císařský ostrov je isLargestIslandOf Československo. Císařský ostrov je islandType ostrov.
Id22,sports,,,1,Ohře knownFor hokej
Id23,politics,,,1,Ministerstvo zdravotnictví České republiky hasLocation Červený hrádek
Id24,sports,,,2,Božena Němcová owns Sparta. Sparta isA fotbalový klub.
Id26,culture,,,4,Na samém konci báseň. Na samém konci je typ báseň. Na samém konci je napsáno na fasáda domu. Fasáda domu je umístěno v Praze.
Id27,culture,,,5,Tomáš Baťa | autorOf | knihy knihy | featuresCharacter | Ferda Mravenec knihy | featuresCharacter | Brouk Pytlík Ferda Mravenec | inspiredBy | hmyz Brouk Pytlík | inspiredBy | hmyz
Id28,culture,,,2,film Štěstí predikat hasMainActor Tatiana Vilhelmová film Štěstí predikat hasMainActor Gustáv Husák
Id29,sports,,,1,[Jáchym Topol | nickname | Rudý dědek]
Id30,history,,,3,Samková je český. Samková je král. Samková je Hladová zeď zbudila.
Id31,geography,,,2,Sněžka je height 12. Sněžka je heightUnit m n. m.
Id32,culture,,,3,Jiří Strach receivedAward Státní cena za literaturu. Jiří Strach awardReason Citlivý člověk. Citlivý člověk isA román.
Id33,geography,,,2,Největší povodeň v ČR occurredInYear 2002. Největší povodeň v ČR timeSpan 5.
Id34,geography,,,2,Vltava je isSeatOf organizací. Vltava je isCenterOf polské národnostní menšiny.
Id35,geography,,,3,Frýdek-Místek formedFrom 5 Frýdek-Místek formedFrom 2 města Frýdek-Místek formedFrom 5
Id36,history,,,3,Pomník dedicatedTo Americkým vojákům Pomník locatedAt Česko Česko locatedIn Plzeň
Id37,culture,,,3,Prašivka je isCharacterFrom Svět Harryho Pottera. Popelka transformsInto Prašivka. Prašivka isTypeOf krysa.
Id38,history,,,2,Jindřich Nový je regionální historik. Jindřich Nový je patriot U Prdlavky.
Id39,history,,,1,Bitva na Bílé hoře | yearOfEvent | 2013-12-31
Id40,geography,,,2,Škoda Auto headquarteredIn Československo. Škoda Auto isA automobilka.
Id41,culture,,,2,Noc na Karlštejně | filmingLocation | Malše Noc na Karlštejně | isA | film
Id42,other,,,2,Cesta do hlubin študákovy duše | directedBy | Franz Kafka Franz Kafka | occupation | režisér
Id43,geography,,,2,Trutnov je mit River Hradec Králové. Hradec Králové flowsThrough Trutnov.
Id46,geography,,,2,Rudný důl u Harrachova contains Železniční muzeum. Železniční muzeum locatedIn Rudný důl u Harrachova.
Id48,culture,,,2,Honzíkova cesta | author | Marek Bárta Honzíkova cesta | type | dětská kníha
Id49,other,,,1,Krok playsInstrument akordeon
Id50,culture,,,2,Václav Havel moderates Osobnost Plus. Osobnost Plus isA pořad v rozhlase.
Id52,sports,,,2,Nádraží Veleslavín je centerOf paragliding. Nádraží Veleslavín je centerOf sportovní létání.
Id54,history,,,4,Vykopávky v Přerově | location | Praha Kosti | foundIn | Vykopávky v Přerově Kosti | belongTo | Mamuti Kosti | quantity | značné množství
Id55,geography,,,1,Českobrodský okruh locatedIn Národní Park Šumava
Id56,geography,,,2,Anděl Páně 2 Vltava Vltava locatedIn Ledč nad Sázavou
Id57,culture,,,1,Švabinský popularizes slam poetry
Id58,geography,,,1,Uzemí Německa hasSymbol lilii.
Id59,culture,,,1,Vršovice associatedIndustry textilní průmysl
Id60,geography,,,2,Žatec hasRiver okres Beroun. okres Beroun flowsThrough Žatec.
Id61,geography,,,1,Jablunkovský výběžek hasLocation Podhůří Orlických hor
Id62,sports,,,4,František Boleslav Zdrůbek | beruf | Buchhändler František Boleslav Zdrůbek | istÄltest František Boleslav Zdrůbek | längstaktiv František Boleslav Zdrůbek | ort | Tschechische Republik
Id63,geography,,,2,Praha je mit Jizera flowsThrough Praha.
Id64,sports,,,2,Česká hokejová liga newNameFromSeason Maxa liga Česká hokejová liga seasonStart 2018-01-01
Id65,culture,,,3,Humpolec associatedWith Jirásková. Jirásková isCharacterFrom Marečku podejte mi pero. Marečku podejte mi pero isType film.
Id66,geography,,,3,Rybník Bezdrev je rankBySize Posledních 100 let. Rybník Bezdrev je country ČR. Rybník Bezdrev je category rybník.
Id67,culture,,,1,postavička Večerníček hasAuthor Adam Vojtěch
Id68,geography,,,2,Rozhledna nad Ústí nad Orlicí je v Stříbrná krasavice. Rozhledna nad Ústí nad Orlicí je v Zámek Zásmuky.
Id69,culture,,,5,Praotec Čech ledPeople do země zaslíbené | authorOf | balady Praotec Čech ledPeople do země zaslíbené | action | zveřejnil Praotec Čech ledPeople do země zaslíbené | requestedAction | zhudebnění široká veřejnost | targetOfRequest | zhudebnění balady | objectOf | zhudebnění
Id70,geography,,,2,Praha | locatedOn | Praha Děčín Praha Děčín | isA | hlavní trati
Id71,culture,,,1,Žítkovské bohyně | author | Bob Hýsek
Id72,geography,,,2,Lipý contains Bečovská botanická zahrada. Bečovská botanická zahrada isLocatedIn Lipý.
Id73,geography,,,2,Havlíčkův Brod riverFlowingThrough Československo. Československo isA river.
Id74,geography,,,2,Teplice hasDominant Vysočina. Vysočina isType hora.
Id75,sports,,,3,zavod veteránů heldAt sudoměřice zavod veteránů startYear 2002 zavod veteránů frequency pravidelně
Id76,culture,,,7,David Krejčí je isA český historik umění. David Krejčí isKnownFor publikování studií. publikování studií hasTopic český malíř. český malíř includes Mánes. český malíř includes Švabinský. český malíř includes Machek. David Krejčí founded výtvarná skupina Trasa.
Id77,history,,,4,Vladimír Přibský | beruf | journalist Vladimír Přibský | beruf | dramatiker Vladimír Přibský | realName | Kateřina Hešová Kateřina Hešová | geburtsort | Přibyslav
Id78,geography,,,2,Římskokatolická farnost locatedIn Brno venkov. Římskokatolická farnost name Slaný.
Id79,geography,,,1,Rybník Španělák locatedIn Mladá Boleslav
Id80,culture,,,3,Vrásky z lásky directedBy Jiří Strach Vrásky z lásky mainActor Jiří Menzel Vrásky z lásky mainActress Jiřina Bohdalová
Id81,politics,,,2,Hnutí Dobrých Proměn | mašChairperson | Karel Plíhal Karel Plíhal | jeChairpersonOf | Hnutí Dobrých Proměn
Id82,other,,,5,Teplická dopravní společnost operatesTransportType městskou hromadnou dopravu. Teplická dopravní společnost operatesTransportType příměstskou hromadnou dopravu. Teplická dopravní společnost operatesTransportType regionální hromadnou dopravu. Teplická dopravní společnost nameChangeDate 2000. Teplická dopravní společnost newName Arriva Teplice.
Id83,sports,,,7,Arnošt Lustig je česky národnost. Arnošt Lustig je sportovec. Arnošt Lustig je diskař. Arnošt Lustig je několikanásobný mistr České republiky. Arnošt Lustig je hod diskem. Arnošt Lustig je personalRecord 65.46. Arnošt Lustig je personalRecordUnit metry.
Id84,culture,,,5,Jiří Šindelář | beruf | Schriftsteller Jiří Šindelář | beruf | Dramatiker Jiří Šindelář | nationalität | český Jiří Šindelář | beschriebenAls | pokračovatel Franz Kafka | Nachfolger | Jiří Šindelář
Id85,culture,,,5,Václav Havel | je | sklářská výtvarnice Václav Havel | je | česká Václav Havel | žije v | USA Václav Havel | aktivita začíná | 1985 Václav Havel | aktivita končí | 2003
Id86,sports,,,3,Česká fotbalová liga | alternativeName | Fortuna Liga Fortuna Liga | validFrom | 2018-01-01 Fortuna Liga | validTo | 1421
Id87,history,,,3,Operace Dunaj isCzechFilm true. Operace Dunaj releaseYear 1993. Operace Dunaj subject invaze vojsk Varšavské smlouvy.
Id88,geography,,,2,Krušné hory je location Most sebevrahů. Krušné hory je pohoří.
Id89,geography,,,2,Mělník je created by zatopením lomu Most–Ležáky. Mělník openingDate 2020.
Id90,sports,,,4,Ondřej Perušič je TeilVon Zdeněk Svěrák. David Schweiner je TeilVon Zdeněk Svěrák. Zdeněk Svěrák je becameWorldChampionIn beach volleyball. Zdeněk Svěrák je becameWorldChampionInYear 2023.
Id91,culture,,,1,robot | trueAuthor | Kateřina Bobková-Valentová
Id92,history,,,1,Nuselský most | previousNickname | Plzeň
Id94,history,,,6,Miroslav Donutil u zrodu. česká společnost výroba a prodej benzínu.
Id95,geography,,,1,Svojkovské skály locatedIn Ohře
Id96,sports,,,4,Adam Vojtěch je Český. Adam Vojtěch je skibobista. Adam Vojtěch drži 12. 12 je mistr světa.
Id99,sports,,,2,Česká basketbalová federace leadsSport basketbal. Česká basketbalová federace operatesIn Ústecký kraj.
Id100,other,,,3,diváci know Václav Postránecký. Václav Postránecký appearsIn Na vlastní oči. Na vlastní oči isA investigativní pořad.
Id101,history,,,4,Aleš je profession český historik. Aleš je profession politik. Aleš je role zakladatel. Matice česká foundingMember Aleš.
Id103,history,,,1,[politická strana] | | 1996
Id104,history,,,1,Národní listy foundedBy Josef Jungmann
Id105,history,,,1,Krkonoše firstMentionYear 1248
Id106,history,,,4,Jiří Wolker je Československý. Jiří Wolker je inženýr. Jiří Wolker je přispěl k Walter Minor. Walter Minor je letecký motor.
Id108,history,,,7,Františka Plamínková je politička. Františka Plamínková je novinářka. Františka Plamínková je feministka. Františka Plamínková je československá. Františka Plamínková je aktivna v období 1918-1938. Františka Plamínková je izvršena v datu 2023. Františka Plamínková je izvršena v kontextu Heydrichiáda.
Id109,politics,,,3,Božena Němcová je český politik. Božena Němcová formerPosition ministr zdravotnictví. Božena Němcová knownFor vystoupení v soutěži SuperStar.
Id110,culture,,,6,Česká situační komedie je Světáci. Světáci releaseYear 1969. Světáci featuresActress Bohdalová. Světáci featuresActress Jirásková. Světáci featuresActress Janžurová. Marie Čermínová formsGroup slavná ženská trojice.
Id112,culture,,,3,Český seriál Sňatky z rozumu hasTheme české vlastenectví. české vlastenectví timePeriod 2024-12-31. Český seriál Sňatky z rozumu addressesCircumstances tzv. národní obrození.
Id113,geography,,,1,Česko hasCapital Ostrava
Id114,history,,,2,Karel IV hasSon Švabinský. Švabinský isSonOf Karel IV.
Id115,culture,,,7,Český slavík je isA annual poll. Český slavík measures popularity. Český slavík targets české zpěváky. Český slavík targets české zpěvačky. Český slavík targets české skupiny. Český slavík isThe největší. Český slavík foundingDate 1953-01-01.
Id116,geography,,,5,Veletržní palác jeLocatedIn Nejvyšší bod Krkonoš. Veletržní palác hasarchitecturalStyle funkcionalismus. Veletržní palác isAmong první a největší funkcionalistické stavby Prahy. Veletržní palác hasoriginalPurpose konání veletrhů. Veletržní palác haslaterPurpose sídlo podniků zahraničního obchodu.
Id117,culture,,,4,Výstaviště Praha je gegründet am 1891-01-01. Výstaviště Praha je veletržní areál. Výstaviště Praha befindet sich in Liberec. Výstaviště Praha ist das älteste.
Id118,history,,,5,Krok je historička. Krok je origin Liberec. Krok je nationality Česká. Krok je awardReceived Cena rektora UK. Cena rektora UK je awardedFor Každodenní život učitele a žáka jezuitského gymnázia.
Id119,other,,,4,Saša Gedeon je herec. Saša Gedeon je moderates Natočto. Natočto je zábavný a soutěžní televizní pořad. Natočto je producedBy TV Nova.
Id120,history,,,4,Podmet Sametová revoluce | hasName | Sametová revoluce Podmet Sametová revoluce | startDate | 1980 Podmet Sametová revoluce | endDate | 1989-12-29 Podmet Sametová revoluce | location | Československo
Id121,history,,,4,[První americký deník v češtině | firstFounder | František Boleslav Zdrůbek] [První americký deník v češtině | name | Svornost] [První americký deník v češtině | language | čeština] [První americký deník v češtině | location | Francie]
Id123,culture,,,2,Kapela Mig 21 hasSinger Gustáv Husák. Gustáv Husák isSingerOf kapela Mig 21.
Id124,culture,,,3,Bohouš Šebek spielt von Markéta Šílená in Pelíšky.
Id125,culture,,,2,Rebel je in Frýdek-Místek locatedIn. Rebel je pivovar isA.
Id127,culture,,,3,Rumcajs je mitn associatedWith Kavčí hory. Rumcajs isA kreslený loupežník. Rumcajs name Rumcajs.
Id128,culture,,,3,Slunce seno jahody genre komedie. Slunce seno jahody director Zdeněk Troška. Slunce seno jahody setting Svatava.
Id129,geography,,,3,Právnická fakulta je partOf Univerzita Karlova. Právnická fakulta je locatedAt Čechův most. Čechův most je locatedIn Sudoměřice.
Id130,geography,,,1,[Hradec Králové | highestPeak | Sněžka]
Id131,geography,,,1,Antonín Dvořák birthPlace Rakousko
Id132,geography,,,1,Liberecký kraj locatedIn Plzeňský kraj
