eid,category,shape,shape_type,size,sentence
Id0,culture,,,1,Sabina Olšanská komponovala pro Moravské divadlo Olomouc.
Id1,culture,,,3,"Alena Králová má největší hit, který pochází ze Starců na chmelu, a Starci na chmelu je muzikál."
Id2,politics,,,2,Ministryně zahraničí Spojených států má originální zemí Mikulov-Les a jméno Madeleine Albrightová.
Id3,culture,,,3,"Svátek svatého Mikuláše je spojen s rozdáváním dárků dětem, jeho oslava probíhá 28-02-1991 večer."
Id4,geography,,,1,Březová Zahrada je součástí Vltavské Kaskády.
Id5,history,,,4,"Literatura byla vydána disidenti, v Mlynářov, v období 1950-01-01 2000-12-31 a byla nazvána samizdatem."
Id6,culture,,,3,"Jan Neruda je spojen s Zámostí, má tvorbu a má život."
Id7,geography,,,1,Žabí údolí se nachází v CHKO Český ráj.
Id8,culture,,,5,"Karel Gott je český zpěvák, který získal cenu Zlatý slavík v roce 08-10-2015, a Zlatý slavík je nejvíckrát."
Id9,culture,,,2,Filip Marek tvoří komediové duo s Jiří Lábus a Oldřich Kaiser a Jiří Lábus jsou nespojití.
Id10,geography,,,1,Slníčko nad Rákosím má uhlí.
Id11,politics,,,1,Ladislav Bureš je členem ODS.
Id12,history,,,1,Renata Hrdličková je zakladatelkou Barrandovských filmových ateliér.
Id13,geography,,,2,Záhořské má výšku 1603 a je součástí Krkonoše.
Id15,history,,,2,"Údolí Vran bylo zničený kvůli těžbě uhlí, která je typem zdroje uhlí."
Id17,geography,,,2,"Říčanský Dvůr je v údolí Dřevnice, a Dřevnice je řeka."
Id18,geography,,,2,Slanská hora se nachází v Horním Vítkov a její jméno je Slanská hora.
Id19,geography,,,1,Těžba uhlí je způsobena Slníčko nad Rákosím.
Id20,history,,,2,"Třístíčko má Židovskou menšinu, a Židovská menšina je náboženská menšina."
Id21,geography,,,2,Císařský ostrov je největší ostrov Rybářské Lhoty a je ostrovem.
Id22,sports,,,1,Nová Lhota je známá pro hokej.
Id23,politics,,,1,Ministerstvo zdravotnictví České republiky má lokalitu Křižovatka.
Id24,sports,,,2,"Filip Zelenka vlastní Sparta, a Sparta je fotbalový klub."
Id26,culture,,,4,"Luboš Rataj je autor báseně, která je typu básně, napsaná na fasádu domu v nizozemském městě Leiden."
Id27,culture,,,5,"Wilma Havelková je autorka knih, které mají jako charaktery Ferda Mravenec a Brouk Pytlík, přičemž Ferda Mravenec je inspirován hmyzem a Brouk Pytlík je inspirován hmyzem."
Id28,culture,,,2,Film Štěstí má jako hlavního aktéra Tatiana Vilhelmová a Jakub Bílý.
