eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id0,culture,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id1,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id2,politics,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id3,culture,,,3,FI,FI,FA,FA,FA,FA,,,,,,
Id4,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id5,history,,,4,FI,FI,FI,CFA,FI,FA,,,,,,
Id6,culture,,,3,FI,FI,FA,CFA,FA,CI,,,,,,
Id7,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id8,culture,,,5,CFA,CFA,CFA,FA,FA,CFA,,,,,,
Id9,culture,,,2,FI,FI,FA,CFA,CFA,FA,,,,,,
Id10,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id11,politics,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id12,history,,,1,FI,FI,FI,FA,CFA,CFA,,,,,,
Id13,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id14,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id15,history,,,2,FA,FA,CFA,FA,IA,FA,,,,,,
Id16,culture,,,6,FA,FA,CFA,FA,FA,FA,,,,,,
Id17,geography,,,2,FA,FA,FA,FA,CFA,FA,,,,,,
Id18,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id19,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id20,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id21,geography,,,2,FA,FA,FI,FI,FI,FI,,,,,,
Id22,sports,,,1,FA,FA,CFA,FA,FA,FA,,,,,,
Id23,politics,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id24,sports,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id25,culture,,,2,FA,FA,FA,CFA,FA,FA,,,,,,
Id26,culture,,,4,CFA,CFA,FI,FA,FI,CFA,,,,,,
Id27,culture,,,5,FA,FA,FI,FI,FI,FI,,,,,,
Id28,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id29,sports,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id30,history,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id31,geography,,,2,FA,FA,FA,CFA,CFA,FA,,,,,,
Id32,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id33,geography,,,2,FI,FI,FA,FA,CFA,CFA,,,,,,
Id34,geography,,,2,FA,FA,FA,CFA,FA,CFA,,,,,,
Id35,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id36,history,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id37,culture,,,3,FI,FI,FI,FI,FI,FA,,,,,,
Id38,history,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id39,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id40,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id41,culture,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id42,other,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id43,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id44,other,,,2,FA,FA,FA,FA,FI,FI,,,,,,
Id45,other,,,1,FA,FA,FI,FA,FA,FI,,,,,,
Id46,geography,,,2,FA,FA,FI,FA,FA,FI,,,,,,
Id47,culture,,,2,FI,FI,FI,FA,FI,FA,,,,,,
Id48,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id49,other,,,1,CFA,CFA,FI,FA,FA,FI,,,,,,
Id50,culture,,,2,FI,FI,FI,FI,FA,FI,,,,,,
Id51,other,,,1,FI,FI,CFA,FI,CFA,FI,,,,,,
Id52,sports,,,2,FA,FA,CFA,FA,FA,CFA,,,,,,
Id53,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id54,history,,,4,FI,FI,CFA,CFA,FA,FA,,,,,,
Id55,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id56,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id57,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id58,geography,,,1,CFA,CFA,FI,FA,FI,FI,,,,,,
Id59,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id60,geography,,,2,CFA,CFA,FA,CFA,FA,FA,,,,,,
Id61,geography,,,1,FA,FA,FA,CFA,CFA,FA,,,,,,
Id62,sports,,,4,FA,FA,FI,FI,FI,CFA,,,,,,
Id63,geography,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id64,sports,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id65,culture,,,3,FI,FI,FA,FA,FI,FA,,,,,,
Id66,geography,,,3,CFA,CFA,FA,FA,FA,FA,,,,,,
Id67,culture,,,1,FA,FA,FI,FA,FA,FI,,,,,,
Id68,geography,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id69,culture,,,5,CFA,CFA,FA,FA,CFA,FA,,,,,,
Id70,geography,,,2,CFA,CFA,CFA,FA,FA,FA,,,,,,
Id71,culture,,,1,FI,FI,FI,FA,FI,FA,,,,,,
Id72,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id73,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id74,geography,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id75,sports,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id76,culture,,,7,FA,FA,CFA,FA,FA,FA,,,,,,
Id77,history,,,4,CFA,CFA,CFA,CFA,FI,CFA,,,,,,
Id78,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id79,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id80,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id81,politics,,,2,FA,FA,FA,FA,FI,FI,,,,,,
Id82,other,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id83,sports,,,7,FA,FA,FA,FA,FA,FA,,,,,,
Id84,culture,,,5,FA,FA,FA,CFA,FA,FA,,,,,,
Id85,culture,,,5,FA,FA,CFA,FA,FA,FA,,,,,,
Id86,sports,,,3,FA,FA,FA,CFA,FA,FA,,,,,,
Id87,history,,,3,CFA,CFA,CFA,FA,FA,FI,,,,,,
Id88,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id89,geography,,,2,FA,FA,CFA,CFA,FA,FA,,,,,,
Id90,sports,,,4,FA,FA,FI,FA,F,FA,,,,,,
Id91,culture,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id92,history,,,1,FA,FA,CFA,CFA,FA,FA,,,,,,
Id93,culture,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id94,history,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id95,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id96,sports,,,4,FA,FA,CFA,FA,FA,CFA,,,,,,
Id97,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id98,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id99,sports,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id100,other,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id101,history,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id102,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id103,history,,,1,FA,FA,FA,CFA,CFA,FA,,,,,,
Id104,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id105,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id106,history,,,4,FA,FA,CFA,FI,FA,CFA,,,,,,
Id107,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id108,history,,,7,FA,FA,FA,FA,FA,CFA,,,,,,
Id109,politics,,,3,CFA,CFA,FA,FA,CFA,CFA,,,,,,
Id110,culture,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id111,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id112,culture,,,3,CFA,CFA,FI,FI,FA,FA,,,,,,
Id113,geography,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id114,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id115,culture,,,7,FA,FA,FA,FA,FA,FA,,,,,,
Id116,geography,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id117,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id118,history,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id119,other,,,4,FA,FA,FA,FA,CFA,FA,,,,,,
Id120,history,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id121,history,,,4,FI,FI,FA,FA,FA,FA,,,,,,
Id122,culture,,,8,CFA,CFA,FA,FA,FI,FA,,,,,,
Id123,culture,,,2,FA,FA,FI,FA,FA,FA,,,,,,
Id124,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id125,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
