eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id0,geography,,,1,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id1,geography,,,1,FI,FI,FA,CFA,FI,FA,,,,,,
Id2,history,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id3,geography,,,3,FA,FA,CFA,FI,FA,FA,,,,,,
Id4,geography,,,2,CFA,CFA,FI,FAQ,CFA,FI,,,,,,
Id5,politics,,,2,FI,FI,FA,CFA,CFA,FA,,,,,,
Id6,culture,,,1,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id8,geography,,,3,FI,FI,CFA,FA,CFA,FA,,,,,,
Id9,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id10,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id11,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id12,geography,,,2,FA,FA,CFA,FI,FI,FI,,,,,,
Id14,geography,,,3,FI,FI,FA,CFA,FA,FA,,,,,,
Id16,sports,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id18,politics,,,2,CFA,CFA,FA,FA,FA,FA,,,,,,
Id19,history,,,2,FI,FI,CFA,CFA,FA,FA,,,,,,
Id20,geography,,,2,FA,FA,FI,FI,FA,CFA,,,,,,
Id21,geography,,,1,FA,FA,FA,CFA,CFA,FA,,,,,,
Id22,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id24,politics,,,2,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id26,politics,,,3,FA,FA,CFA,FA,CFA,FI,,,,,,
Id27,history,,,3,CFA,CFA,CFA,CFA,FI,CFA,,,,,,
Id28,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id29,history,,,3,FI,FI,FA,CFA,FA,CFA,,,,,,
Id31,politics,,,2,FA,FA,CFA,CFA,FA,FA,,,,,,
Id32,geography,,,2,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id34,culture,,,3,FA,FA,CFA,CFA,FI,FI,,,,,,
Id35,culture,,,3,FA,FA,FA,FA,FA,FI,,,,,,
Id37,culture,,,1,FA,FA,FI,FA,FI,CFA,,,,,,
Id38,geography,,,1,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id39,geography,,,2,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id40,geography,,,1,FA,FA,CFA,CFA,FA,FA,,,,,,
Id41,culture,,,2,FA,FA,FI,FA,FI,CFA,,,,,,
Id42,other,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id43,politics,,,3,CFA,CFA,CFA,FI,FI,CFA,,,,,,
Id45,culture,,,3,FI,FI,FI,FI,FI,FI,,,,,,
Id46,politics,,,1,CFA,CFA,CFA,FI,CFA,FA,,,,,,
Id47,geography,,,2,CFA,CFA,FA,FA,FA,FA,,,,,,
Id48,sports,,,1,FA,FA,FA,FA,CFA,FA,,,,,,
Id49,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id50,history,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id51,geography,,,2,FA,FA,FA,CFA,FI,CFA,,,,,,
Id52,geography,,,1,FA,FA,CFA,FI,CFA,CFA,,,,,,
Id53,history,,,2,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id54,geography,,,2,CFA,CFA,CFA,FA,CFA,CFA,,,,,,
Id55,culture,,,3,FI,FI,FA,FI,FI,CFA,,,,,,
Id56,culture,,,4,FA,FA,FA,FA,FA,CFA,,,,,,
Id57,culture,,,5,FA,FA,FA,FA,FA,FI,,,,,,
Id58,history,,,3,FA,FA,CFA,FA,FA,FI,,,,,,
Id59,culture,,,6,FA,FA,FA,FA,FA,CFA,,,,,,
Id60,culture,,,5,CFA,CFA,FI,CFA,CFA,FA,,,,,,
Id61,history,,,6,FI,FI,CFA,FI,CFA,FI,,,,,,
Id62,culture,,,4,FA,FA,FI,FI,FA,FI,,,,,,
Id63,culture,,,8,FA,FA,FA,FI,FA,FA,,,,,,
Id64,geography,,,7,FI,FI,FA,CFA,CFA,FA,,,,,,
Id65,other,,,2,FA,FA,FI,CFA,CFA,CFA,,,,,,
Id66,geography,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id67,culture,,,4,FI,FI,FA,FA,FA,FI,,,,,,
Id68,culture,,,5,FA,FA,CFA,FI,FA,FI,,,,,,
Id69,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id70,sports,,,2,FI,FI,FI,FI,CFA,FI,,,,,,
Id72,politics,,,2,FA,FA,FA,FA,FI,CFA,,,,,,
Id73,history,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id75,geography,,,2,FA,FA,FA,FA,FI,CFA,,,,,,
Id76,geography,,,1,FA,FA,FI,FI,FA,FI,,,,,,
Id77,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id78,culture,,,3,FA,FA,FA,FA,CFA,FA,,,,,,
Id79,history,,,1,FA,FA,FA,CFA,FA,FA,,,,,,
Id80,history,,,2,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id81,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id84,culture,,,1,FI,FI,FA,FI,FA,FA,,,,,,
Id85,culture,,,3,FI,FI,FI,CFA,FA,FI,,,,,,
Id86,culture,,,2,FA,FA,FI,FI,FA,FI,,,,,,
Id87,geography,,,2,CFA,CFA,FA,FA,FA,CFA,,,,,,
Id88,history,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id89,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id90,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id91,politics,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id92,other,,,1,FA,FA,FA,CFA,FA,FA,,,,,,
Id93,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id94,geography,,,2,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id95,geography,,,1,FA,FA,FA,FA,CFA,FA,,,,,,
Id96,history,,,2,CFA,CFA,CFA,FA,CFA,FI,,,,,,
Id97,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id98,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id99,history,,,1,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id100,geography,,,3,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id101,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id102,politics,,,1,FI,FI,CFA,FA,FI,FI,,,,,,
Id103,geography,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id104,sports,,,2,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id105,geography,,,3,FA,FA,FA,FA,FA,CFA,,,,,,
Id106,sports,,,2,CFA,CFA,FI,FA,FA,CFA,,,,,,
Id107,geography,,,4,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id108,geography,,,1,FA,FA,FA,CFA,CFA,FA,,,,,,
Id109,history,,,1,CFA,CFA,CFA,CFA,FI,FI,,,,,,
Id110,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id111,history,,,2,CFA,CFA,CFA,FI,FA,FA,,,,,,
Id112,history,,,3,FA,FA,CFA,CFA,C,CFA,,,,,,
Id113,culture,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id114,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id115,geography,,,1,FI,FI,FI,FI,CFA,FI,,,,,,
Id116,other,,,1,FA,FA,FA,FA,FA,CFA,,,,,,
Id117,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id118,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id119,geography,,,1,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id120,culture,,,1,FA,FA,CFA,FI,CFA,CFA,,,,,,
Id121,other,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id123,culture,,,3,FI,FI,FA,FI,FA,FA,,,,,,
Id124,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id125,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id126,geography,,,1,CFA,CFA,CFA,FA,FI,CFA,,,,,,
Id127,culture,,,2,CFA,CFA,CFA,FI,CFA,CFA,,,,,,
Id128,geography,,,1,FA,FA,FA,CFA,CFA,CFA,,,,,,
Id129,other,,,2,FI,FI,INVALID,CFA,FA,FA,,,"CI (Ales si pravdepodobne malo na mysli **FI**, keďže skupina Tristana a Jana Kirschner sú fiktívne entity v kontexte reálneho svetového zápisu, alebo **FA** ak ide o konkrétny svet skriptovanej hry/verejnosti, kde sú postavy. Avšak podľa definícií v úlohe: skúsim analyzovať. Jana Kirschner je reálna slovenská speváčka. Skupina Tristana (hudobný projekty, nie hlavná skupina) existuje. Ale ak to je odkaz na toto: ""Jana Kirschner - Skupina Tristana"" - v realite Jana Kirschner má projekt ""Tristana"" (napr. album alebo projekt). Ale pomerstvo: Jana Kirschner je vzpevák. Zaspievala piesne pre skupinu Tristana? Skupina Tristana je ani neexistujúca skupina v reálnom svete ako ""súbor"", ktorý má speváka Janu Kirschner. Práve tak, Jana Kirschner má projekt ""Tristana"", nie skupinu Tristana, kde je spevákom ona. A ani nie je ten správny skladateľ. Skúsim to prehľadať v date ""Jana Kischner"" a ""Tristana"". Jana Kirschner má projekt ""Tristana"" - album ""Tristana"" z roku 2009. Ale nie je to skupina. Je to album. A skladateľom nie je ""Jana Kirschner"" (oto je speváčka, logicky by nemala byť skladateľom vlastného albumu? Možno je, ale je to sama作曲). Ale vzťah skupina Tristana | composer | Jana Kirschner - ak Tristana je projekt, nie skupina, a ""skupina Tristana"" je fiktívny názov pre jej projekt. A ""skupina Tristana | singer | Jana Kirschner"" - to je pravda. Ale vzťah ""composer"" - môže byť ona sama skladateľka? Áno, skladateľka vlastnej tvorby. Ale ""skupina Tristana"" - je to reálna skupina? Nie, je to autorský pseudonymodarba? Alebo",,,
Id130,history,,,2,FA,FA,CFA,FA,FA,FA,,,,,,
Id131,geography,,,1,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id133,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id134,geography,,,1,CFA,CFA,FA,FI,CFA,FA,,,,,,
Id135,sports,,,2,FA,FA,FA,FA,FA,FI,,,,,,
Id136,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id137,geography,,,1,CFA,CFA,CFA,CFA,"Faktom je, že Bratislava je hlavné mesto Slovenska a nachádza sa pri rieke Dunaj. Banská Štiavnica je reálna obec (založená ako mesto, dnes chránené ako historické sídlo), od ktorej však žiadna rieka nepotečie priamo do Bratislavy; hlavný prítok Dunaja v Bratislavskom kraji sú Báška, ktorá priteká zo severu (z Blata, nie z Banskej Štiavnice), alebo Kamenný potok, ktorý má iný pôvod. Hoci je Banská Štiavnica reálnou entitou, vzťah ""riverSource"" (pôvod rieky) medzi ňou a Bratislavou (alebo Dunajom) je nepravdivý/zmenený, pretože rieky z Banskej Štiavnice (jeho hlavné zdroje sú horské potoky do Bystrice/Oravy) nepĺn do Bratislavy ako primárny zdroj. Ide však o zámennosť: Banská Štiavnica je známa ako maloslovanské mesto s/runtime rivers, ale nie ako zdroj rieky pre Bratislavu. Skúsav nájsť presnejšie: Banská Štiavnica leží v pohorí Štiavnické vrchy. Rieka Dunaj, pri ktorom stoji Bratislava, má svoje primárne prítoky inde. Medzi Banskou Štiavnica a Bratislavou nie je takýto priamejší vodný tok, ktorý by bol hlavným zdrojom pre mesto. V skutočnosti, žiadna významná rieka nezapočatá priamo v Banskej Štiavnici a priebeha do Bratislavy. Preto je vzťah nepravdivý, hoci obe lokality existujú. Ale poďme skontrolovať presnejšie geografické dáta: - Bratislava je na Dunaji. - Banská Štiavnica je na rieke Banská Beádra? Nie. Na rieke Štiavnica? Áno, ale tá neuteká do Dunaja priamo na území, kde vzniká potok, ale čakaj. Skutočnosť: Z Banskej Štiavnice vyteká",CFA,,,,,,
Id138,geography,,,4,CFA,CFA,CFA,FA,CFA,CFA,,,,,,
Id139,other,,,3,FI,FI,FA,FI,FA,FI,,,,,,
Id140,geography,,,2,CFA,CFA,CFA,FA,FA,FA,,,,,,
Id141,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id142,history,,,1,CFA,CFA,FA,FA,FA,FA,,,,,,
Id143,other,,,1,FI,FI,FA,FA,FA,FI,,,,,,
Id144,geography,,,2,FA,FA,CFA,FA,FA,FI,,,,,,
Id145,geography,,,2,CFA,CFA,FA,CFA,FA,CFA,,,,,,
Id146,history,,,2,FA,FA,FA,FI,FA,CFA,,,,,,
Id147,geography,,,3,CFA,CFA,CFA,FI,FI,CFA,,,,,,
Id148,geography,,,5,CFA,CFA,FA,CFA,FA,FI,,,,,,
Id149,geography,,,1,CFA,CFA,CFA,FI,CFA,FA,,,,,,
Id150,sports,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id151,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id152,geography,,,2,CFA,CFA,FI,FI,FA,FI,,,,,,
Id153,geography,,,3,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id154,geography,,,1,CFA,CFA,CFA,FA,FA,FI,,,,,,
Id155,culture,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id156,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id157,other,,,4,CFA,CFA,FA,FI,FA,FA,,,,,,
Id158,geography,,,2,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id159,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id160,culture,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id161,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id162,geography,,,2,FA,FA,FA,FA,FI,CFA,,,,,,
Id163,geography,,,2,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id164,geography,,,2,FA,FA,CFA,CFA,FI,FA,,,,"CFA **Vysvetlenie pre seba:** Entity ""Ostredok"" reálne existuje (je to mestečko v SR), rovnako ako koncept ""atómová elektráreň"". Vzťah typu (atomic power plant) je technicky správny pre takúto zložku. Avšak vzťah `contains` v kontexte administratívneho delenia (Ostredok ako administratívny útvar obsahuje elektráreň) je v tomto prípade problematický/každopádne nepravdivý alebo zavádzajúci v zmysle štandardnej geografickej ontológie, keďže ""Ostrožský kaňon"" (alebo lokality v okolí) môže byť s elektro/nukleárnymi motívmi asociovaný, ale v RDF sémantike, ak ide o konkrétnu zlatú elektráreň (napr. Kalinovo je najbližšia, Perošková sa kaldá), konkrétny objekt ""Ostredok"" nepriamy obsahuje aktívnu alebo významnú atómovú elektráreň ako svoju súčasnú súčasť v tejto forme. V skutočnosti sa jedná o lokalitu (Ostrožský pruh/kaňon), ktorá nemá priamo funkciu ""contains atómovú elektráreň"" ako administratívnu jednotku. Keďže entity sú reálne, ale vzťah neodporuje reálnej situácii (je ten vzťah nepravdivý/prehnaný), ide o **CFA**. Ak by sa pesticíd eis to ""fiktívne"" miesto, potom FI, ale Ostredok je reálny. Preto CFA. *Self-correction:* Po presnejšom pohľade: Ostredok je skutočná obec. Neexistuje tam žiadna atómová elektráreň. Najbližšia je Borská kotlina alebo podobne, no žiadna atómová elektráreň v Ostredku. Teda entity sú reálne (Ostredok), ale fakt ""obsahuje atómovú elektráreň"" je nepravdivý. To presne definuje **CFA**.",,
Id165,other,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id166,geography,,,2,CFA,CFA,FI,FA,FI,FA,,,,,,
Id167,history,,,3,FA,FA,CFA,CFA,CFA,FA,,,,,,
Id168,geography,,,1,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id169,geography,,,2,CFA,CFA,FI,CFA,FA,FI,,,,,,
Id170,geography,,,2,FA,FA,FA,FI,CFA,CFA,,,,,,
Id171,geography,,,1,CFA,CFA,FI,FI,FA,CFA,,,,,,
Id172,culture,,,2,FI,FI,FA,FI,FA,FA,,,,,,
Id173,culture,,,2,FI,FI,FA,CFA,FA,CFA,,,,,,
Id174,geography,,,2,FI,FI,CFA,FI,CFA,CFA,,,,,,
Id175,culture,,,1,FI,FI,FA,FA,CFA,FA,,,,,,
Id176,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id177,culture,,,1,CFA,CFA,CFA,FI,FI,FI,,,,,,
Id179,sports,,,1,CFA,CFA,FI,FA,FI,FA,,,,,,
Id181,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id182,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id183,geography,,,2,CFA,CFA,FA,FA,CFA,CFA,,,,,,
Id186,culture,,,2,FA,FA,FA,FI,FA,FI,,,,,,
Id187,geography,,,1,FA,FA,CFA,FI,FI,FI,,,,,,
Id188,culture,,,2,FA,FA,FA,FI,FA,FA,,,,,,
Id189,culture,,,2,CFA,CFA,FA,FI,FI,CFA,,,,,,
Id190,geography,,,1,FA,FA,CFA,FI,CFA,CFA,,,,,,
Id191,geography,,,3,FA,FA,FA,CFA,CFA,CFA,,,,,,
Id192,geography,,,2,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id193,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id194,history,,,5,FA,FA,FA,FA,FI,CFA,,,,,,
Id195,FAIL,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id196,geography,,,2,FI,FI,FA,CFA,CFA,CFA,,,,,,
Id197,history,,,2,FA,FA,FI,CFA,CI,CFA,,,,,,
Id198,history,,,1,FA,FA,FA,CFA,FI,FA,,,,,,
Id200,geography,,,3,CFA,CFA,FA,FI,CFA,FI,,,,,,
Id202,geography,,,1,CFA,CFA,FI,FI,FI,FA,,,,,,
Id203,geography,,,1,FA,FA,CFA,FA,FI,CFA,,,,,,
Id204,history,,,2,FA,FA,FA,CFA,FA,FA,,,,,,
Id205,geography,,,1,FI,FI,FI,CFA,FI,CFA,,,,,,
Id207,geography,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id208,politics,,,2,FA,FA,CFA,CFA,FA,CFA,,,,,,
Id209,geography,,,2,FA,FA,CFA,FI,FI,FA,,,,,,
Id211,geography,,,5,FI,FI,FI,FA,CFA,FI,,,,,,
Id212,history,,,1,FA,FA,CFA,FA,FA,FI,,,,,,
Id213,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id214,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id215,geography,,,4,FA,FA,FA,CFA,FA,FA,,,,,,
Id216,politics,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id217,geography,,,2,FA,FA,FA,FA,FI,FI,,,,,,
Id218,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id219,sports,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id220,geography,,,3,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id221,geography,,,1,FA,FA,CFA,FI,CFA,CFA,,,,,,
Id222,geography,,,3,FI,FI,CFA,CFA,FI,FI,,,,,,
Id223,history,,,3,FA,FA,FA,CFA,CFA,FA,,,,,,
Id224,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id225,geography,,,1,CFA,CFA,CFA,FI,FI,CFA,,,,,,
Id227,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id228,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id229,geography,,,2,FA,FA,FA,FI,FA,CFA,,,,,,
Id230,history,,,1,FA,FA,CFA,CFA,CFA,FA,,,,,,
Id233,geography,,,1,FA,FA,FI,FA,FA,FI,,,,,,
Id234,sports,,,3,FI,FI,CFA,FA,CFA,FI,,,,,,
Id235,culture,,,4,CFA,CFA,CFA,FA,CFA,FI,,,,,,
Id236,history,,,2,CFA,CFA,CFA,FA,CFA,FA,,,,,,
Id238,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id239,geography,,,1,CFA,CFA,FA,FI,CFA,FA,,,,,,
Id240,geography,,,1,FA,FA,FI,FA,CFA,FA,,,,,,
Id241,geography,,,3,CFA,CFA,FI,FA,FA,CFA,,,,,,
Id243,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id244,sports,,,3,FA,FA,FI,FA,CFA,CFA,,,,,,
Id245,history,,,1,FA,FA,FA,FA,FA,INVALID,,,,,,"CI **Vysvetlenie myšlienkového procesu (interné):** Tento prívlastok nie je vhodný pre túto klasifikáciu, pretože príslušný spoločný menovec je „Dežo Ursíny"", nie „Dežo Ursiny"". Práve pre tento faktický záznam nedôjde k žiadnemu ponímaniu. * FA (faktické): Informácie sú pravdivé a zodpovedajú reálnemu svetu. * CFA (kontrafaktuálne): Entity sú reálne, ale jeden alebo viac uvedených vzťahov či hodnôt je nepravdivých alebo pozmenených. * FI (fiktívne): Samotné entity sú fiktívne alebo v reálnom svete neexistujú. Tento prívlastok nie je vhodný pre túto klasifikáciu, pretože príslušný spoločný menovec je „Dežo Ursíny"", nie „Dežo Ursiny"". Práve pre tento faktický záznam nedôjde k žiadnemu ponímaniu. **Správna odpoveď:** CFA (CF **aj na záver:** Entita „Dežo Ursíny"" je reálna (Konštant), ale hodnota relácie „birthPlace"" alebo samotný súpis „Dežo Ursiny"" ako verzia entity v reálnom svete obsahuje chybu (ortografickú alebo faktickú), čo spadá pod definíciu CFA – „entity sú reálne, ale... hodnôt je nepravdivých alebo pozmenených"".)"
Id246,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id247,politics,,,3,CFA,CFA,FA,FA,FA,FI,,,,,,
Id248,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id249,geography,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id250,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id251,geography,,,1,FI,FI,FI,CFA,FI,FA,,,,,,
Id252,geography,,,4,FI,FI,CFA,FA,FA,FA,,,,,,
Id253,geography,,,1,FA,FA,FA,FA,FA,CFA,,,,,,
Id254,geography,,,2,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id255,geography,,,5,FA,FA,FA,CFA,CFA,FI,,,,,,
Id256,culture,,,2,FA,FA,FI,FA,FI,FA,,,,,,
Id257,politics,,,5,CI,CI,CFA,CFA,CFA,CFA,,,,,,
Id258,politics,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id259,history,,,3,CFA,CFA,CFA,FA,CFA,CFA,,,,,,
Id260,politics,,,3,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id261,geography,,,4,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id262,geography,,,5,CFA,CFA,FI,CFA,CFA,CFA,,,,,,
Id263,history,,,1,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id264,other,,,3,FI,FI,FA,FI,CFA,FI,,,,,,
Id265,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id266,culture,,,1,FA,FA,CFA,FA,CFA,FA,,,,,,
Id267,geography,,,2,CFA,CFA,CFA,FA,FA,CFA,,,,,,
Id268,culture,,,4,FA,FA,FI,FA,FA,FA,,,,,,
Id269,geography,,,2,FA,FA,CFA,CFA,FA,FA,,,,,,
Id270,sports,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id271,geography,,,1,FA,FA,FA,CFA,FA,FA,,,,,,
Id272,geography,,,2,CFA,CFA,CFA,FA,CFA,REFACTOR,,,,,,
Id273,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id274,culture,,,8,FA,FA,CFA,CFA,FA,FA,,,,,,
Id275,politics,,,5,FA,FA,CFA,FA,CFA,FA,,,,,,
Id276,geography,,,3,FA,FA,CFA,FA,FA,FA,,,,,,
Id277,culture,,,5,FA,FA,FA,CFA,FI,CFA,,,,,,
Id278,geography,,,2,CFA,CFA,FA,CFA,FA,CFA,,,,,,
Id279,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id280,history,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id281,culture,,,3,CFA,CFA,FI,CFA,CFA,FA,,,,,,
Id282,culture,,,2,CFA,CFA,CFA,FA,FA,FI,,,,,,
Id283,culture,,,2,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id284,sports,,,7,FA,FA,FA,CFA,CFA,FA,,,,,,
Id285,geography,,,2,CFA,CFA,FA,CFA,FI,FI,,,,,,
Id286,geography,,,3,CFA,CFA,CFA,FA,CFA,CFA,,,,,,
Id287,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id288,history,,,6,FA,FA,FA,FA,CFA,CFA,,,,,,
Id289,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id290,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id291,sports,,,2,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id292,geography,,,3,FI,FI,FA,CFA,CFA,FA,,,,,,
Id293,geography,,,3,FI,FI,FA,CFA,CFA,FI,,,,,,
Id294,other,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id295,culture,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id296,geography,,,2,CFA,CFA,FI,CFA,CFA,CFA,,,,,,
Id297,sports,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id298,sports,,,3,FA,FA,CFA,CFA,FI,CFA,,,,,,
Id299,culture,,,5,FA,FA,FA,FA,FI,FI,,,,,,
Id300,geography,,,3,FI,FI,FI,CFA,CFA,FI,,,,,,
Id302,geography,,,1,FA,FA,FA,CFA,CFA,FA,,,,,,
Id303,culture,,,5,CFA,CFA,CFA,FI,CFA,CFA,,,,,,
Id304,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id305,culture,,,3,FA,FA,FA,FA,CFA,FI,,,,,,
Id306,geography,,,3,FI,FI,CFA,CFA,FI,CFA,,,,,,
Id307,geography,,,3,FA,FA,FA,FA,FI,FA,,,,,,
Id308,culture,,,4,CFA,CFA,CFA,FI,CFA,FA,,,,,,
Id311,geography,,,2,CFA,CFA,CFA,FA,FA,CFA,,,,,,
Id312,history,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id313,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id314,politics,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id315,geography,,,1,FA,FA,CFA,FI,FA,FI,,,,,,
