eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id0,geography,,,1,CFA,CFA,CFA,FI,FI,FI,,,,,,
Id1,geography,,,1,FI,FI,FI,FI,FI,CFA,,,,,,
Id2,history,,,1,FA,FA,FI,FA,FI,FA,,,,,,
Id3,geography,,,3,CFA,CFA,FA,FA,CFA,FA,,,,,,
Id4,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id5,politics,,,2,CFA,CFA,FA,FI,FA,CFA,,,,,,
Id6,culture,,,1,FI,FI,CFA,FI,CFA,FI,,,,,,
Id8,geography,,,3,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id9,geography,,,1,CFA,CFA,FI,CFA,CFA,CFA,,,,,,
Id10,geography,,,2,CFA,CFA,FA,CFA,FA,FA,,,,,,
Id11,culture,,,1,CFA,CFA,FI,FI,FI,FI,,,,,,
Id12,geography,,,2,FA,FA,FI,CFA,FA,FA,,,,,,
Id14,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id16,sports,,,1,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id18,politics,,,2,FI,FI,FA,FA,CFA,FI,,,,,,
Id19,history,,,2,FI,FI,FI,FI,FI,FA,,,,,,
Id20,geography,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id21,geography,,,1,FA,FA,CFA,CFA,CFA,FI,,,,,,
Id22,culture,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id24,politics,,,2,CFA,CFA,CFA,CFA,CFA,FI,,,,,,
Id26,politics,,,3,CFA,CFA,CFA,FI,CFA,CFA,,,,,,
Id27,history,,,3,CFA,CFA,CFA,FI,CFA,CFA,,,,,,
Id28,history,,,1,FA,FA,FI,FA,FA,FI,,,,,,
Id29,history,,,3,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id31,politics,,,2,CFA,CFA,FI,FI,FA,FI,,,,,,
Id32,geography,,,2,CFA,CFA,FI,CFA,CFA,CFA,,,,,,
Id34,culture,,,3,FA,FA,FI,FI,CFA,CFA,,,,,,
Id35,culture,,,3,CFA,CFA,FA,FA,FI,FA,,,,,,
Id37,culture,,,1,FA,FA,FA,CFA,FA,FA,,,,,,
Id38,geography,,,1,FI,FI,CFA,FA,FA,FI,,,,,,
Id39,geography,,,2,FI,FI,CFA,FI,CFA,FA,,,,,,
Id40,geography,,,1,CFA,CFA,FI,FI,FI,FA,,,,,,
Id41,culture,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id42,other,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id43,politics,,,3,CFA,CFA,FI,CFA,CFA,FA,,,,,,
Id45,culture,,,3,FI,FI,FI,CFA,FI,FA,,,,,,
Id46,politics,,,1,CFA,CFA,FI,CFA,FI,FI,,,,,,
Id47,geography,,,2,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id48,sports,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id49,geography,,,1,FA,FA,FI,FI,FA,FA,,,,,,
Id50,history,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id51,geography,,,2,FI,FI,FI,FI,FA,FI,,,,,,
Id52,geography,,,1,FI,FI,CFA,FI,CFA,FA,,,,,,
Id53,history,,,2,FA,FA,FA,CFA,FI,FA,,,,,,
Id54,geography,,,2,CFA,CFA,FA,FI,CFA,FA,,,,,,
Id55,culture,,,3,FI,FI,FI,FI,FI,FI,,,,,,
Id56,culture,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id57,culture,,,5,FI,FI,FI,FI,FI,CFA,,,,,,
Id58,history,,,3,FI,FI,FA,CFA,FA,CFA,,,,,,
Id59,culture,,,6,FA,FA,FI,FA,FA,FI,,,,,,
Id60,culture,,,5,FA,FA,FI,FI,CFA,FA,,,,,,
Id61,history,,,6,FA,FA,FI,CFA,FA,FI,,,,,,
Id62,culture,,,4,FI,FI,FA,FA,FI,FI,,,,,,
Id63,culture,,,8,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id64,geography,,,7,CFA,CFA,CFA,FI,CFA,FA,,,,,,
Id65,other,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id66,geography,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id67,culture,,,4,CFA,CFA,FI,CFA,CFA,CFA,,,,,,
Id68,culture,,,5,FA,FA,FA,FA,FA,FI,,,,,,
Id69,culture,,,3,FA,FA,FA,FA,FA,FI,,,,,,
Id70,sports,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id72,politics,,,2,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id73,history,,,2,CFA,CFA,FI,FA,CFA,FA,,,,,,
Id75,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id76,geography,,,1,CFA,CFA,FI,FA,FI,FI,,,,,,
Id77,culture,,,3,FI,FI,FI,CFA,FI,CFA,,,,,,
Id78,culture,,,3,FI,FI,CFA,CFA,FA,FI,,,,,,
Id79,history,,,1,CFA,CFA,CFA,FA,FA,FA,,,,,,
Id80,history,,,2,FA,FA,FI,FA,FA,FI,,,,,,
Id81,geography,,,1,CFA,CFA,CFA,FI,FI,CFA,,,,,,
Id84,culture,,,1,FI,FI,FI,FA,FA,FA,,,,,,
Id85,culture,,,3,FI,FI,FI,FI,FI,FI,,,,,,
Id86,culture,,,2,FA,FA,CFA,FA,FA,FA,,,,,,
Id87,geography,,,2,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id88,history,,,2,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id89,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id90,history,,,1,FA,FA,FA,FI,FI,FI,,,,,,
Id91,politics,,,2,FI,FI,FI,CFA,CFA,CFA,,,,,,
Id92,other,,,1,FI,FI,FI,CFA,FI,FI,,,,,,
Id93,geography,,,2,CFA,CFA,FI,FA,CFA,FI,,,,,,
Id94,geography,,,2,CFA,CFA,FA,FI,FI,FI,,,,,,
Id95,geography,,,1,FI,FI,CFA,FA,CFA,FI,,,,,,
Id96,history,,,2,FI,FI,FI,FI,FI,CFA,,,,,,
Id97,geography,,,1,FI,FI,FA,CFA,CFA,CFA,,,,,,
Id98,geography,,,2,CFA,CFA,FA,FI,FI,CFA,,,,,,
Id99,history,,,1,FA,FA,FI,FI,FI,FI,,,,,,
Id100,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id101,geography,,,2,CFA,CFA,FI,FA,FI,FI,,,,,,
Id102,politics,,,1,CFA,CFA,FI,FI,FA,FA,,,,,,
Id103,geography,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id104,sports,,,2,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id105,geography,,,3,FI,FI,FI,FI,FA,FI,,,,,,
Id106,sports,,,2,CFA,CFA,FA,FI,FI,CFA,,,,,,
Id107,geography,,,4,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id108,geography,,,1,FA,FA,FI,CFA,FI,FI,,,,,,
Id109,history,,,1,FI,FI,FI,FI,CFA,FA,,,,,,
Id110,culture,,,1,CFA,CFA,FI,FA,FI,FA,,,,,,
Id111,history,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id112,history,,,3,FA,FA,FI,FA,CFA,FA,,,,,,
Id113,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id114,geography,,,2,FA,FA,FI,CFA,CFA,FI,,,,,,
Id115,geography,,,1,FI,FI,FA,FA,FI,FI,,,,,,
Id116,other,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id117,geography,,,1,FI,FI,FA,FI,FA,FA,,,,,,
Id118,geography,,,2,FA,FA,CFA,CFA,FI,FA,,,,,,
Id119,geography,,,1,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id120,culture,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id121,other,,,1,FI,FI,FA,FI,FI,FI,,,,,,
Id123,culture,,,3,FI,FI,FA,FI,CFA,FI,,,,,,
Id124,geography,,,1,FA,FA,FI,FI,FI,FI,,,,,,
Id125,geography,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id126,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id127,culture,,,2,FI,FI,FA,FI,FA,FA,,,,,,
Id128,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id129,other,,,2,FI,FI,FI,FI,CFA,FA,,,,,,
Id130,history,,,2,CFA,CFA,CFA,FI,CFA,FI,,,,,,
Id131,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id133,geography,,,1,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id134,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id135,sports,,,2,CFA,CFA,FI,FA,FA,FI,,,,,,
Id136,geography,,,2,CFA,CFA,FI,FI,CFA,CFA,,,,,,
Id137,geography,,,1,FI,FI,CFA,CFA,FI,CFA,,,,,,
Id138,geography,,,4,FA,FA,FA,CFA,FA,FA,,,,,,
Id139,other,,,3,FI,FI,FI,FI,FI,FI,,,,,,
Id140,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id141,geography,,,2,FI,FI,FA,CFA,CFA,FI,,,,,,
