eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id0,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id1,geography,,,1,FI,FI,CFA,CFA,FI,CFA,,,,,,
Id2,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id3,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id4,geography,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id5,politics,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id6,culture,,,1,FI,FI,CFA,CFA,CFA,FI,,,,,,
Id8,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id9,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id10,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id11,culture,,,1,FI,FI,FI,FI,FI,FA,,,,,,
Id12,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id14,geography,,,3,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id16,sports,,,1,CFA,CFA,FI,CFA,FI,FI,,,,,,
Id18,politics,,,2,CFA,CFA,FA,CFA,FA,CFA,,,,,,
Id19,history,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id20,geography,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id21,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id22,culture,,,1,CFA,CFA,FA,FA,FA,FA,,,,,,
Id24,politics,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id26,politics,,,3,FI,FI,CFA,FI,CFA,CFA,,,,,,
Id27,history,,,3,FI,FI,FI,CFA,FI,FI,,,,,,
Id28,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id29,history,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id31,politics,,,2,FA,FA,FA,FA,FA,FA,,,,"Na základe poskytnutých informácií klasifikujem túto sadu RDF trojíc ako: FA (faktické) Táto klasifikácia vychádza z toho, že Peter Doležaj bol skutočnou osobou a mečiarizmus bol skutočný politický fenomén na Slovensku. Časové obdobie tiež zodpovedá skutočnosti, keď Vladimír Mečiar bol aktívny v politike a jeho vplyv siaha do uvedeného obdobia. Preto celú sadu klasifikujem ako faktickú.",,
Id32,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id34,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id35,culture,,,3,FA,FA,CFA,CFA,FA,CFA,,,,,,
Id37,culture,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id38,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id39,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id40,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id41,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id42,other,,,1,FA,FA,CFA,FA,FI,CFA,,,,,,
Id43,politics,,,3,FI,FI,FI,FI,FI,FI,,,,,,
Id45,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id46,politics,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
