eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id0,culture,,,1,FI,FI,FI,FA,FI,FI,,,,,,
Id1,culture,,,3,CFA,CFA,FI,CFA,FI,FI,,,,,,
Id2,politics,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id3,culture,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id4,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id5,history,,,4,CFA,CFA,CFA,FI,CFA,CFA,,,,,,
Id6,culture,,,3,FA,FA,FA,CFA,FA,CFA,,,,,,
Id7,geography,,,1,FA,FA,CFA,CFA,FA,CFA,,,,,,
Id8,culture,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id9,culture,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id10,geography,,,1,FI,FI,FA,FI,CFA,FA,,,,,,
Id11,politics,,,1,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id12,history,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id13,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id15,history,,,2,FA,FA,FA,FA,FI,CFA,,,,,,
Id17,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id18,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id19,geography,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id20,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id21,geography,,,2,FI,FI,FI,CFA,FI,CFA,,,,,,
Id22,sports,,,1,CFA,CFA,FA,CFA,FA,FA,,,,,,
Id23,politics,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id24,sports,,,2,FA,FA,CFA,CFA,CFA,FA,,,,,,
Id26,culture,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id27,culture,,,5,FI,FI,FI,FI,FI,FI,,,,,,
Id28,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id29,sports,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id30,history,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
